date;year;month;day;hour;minute;second;T42
9.4.2020 10:00;2020;4;9;10;0;0;5,0172
9.4.2020 11:00;2020;4;9;11;0;0;6,2829
9.4.2020 12:00;2020;4;9;12;0;0;6,5255
9.4.2020 13:00;2020;4;9;13;0;0;7,1168
9.4.2020 14:00;2020;4;9;14;0;0;8,477
9.4.2020 15:00;2020;4;9;15;0;0;8,254
9.4.2020 16:00;2020;4;9;16;0;0;7,0718
9.4.2020 17:00;2020;4;9;17;0;0;6,1202
9.4.2020 18:00;2020;4;9;18;0;0;5,3085
9.4.2020 19:00;2020;4;9;19;0;0;3,9288
9.4.2020 20:00;2020;4;9;20;0;0;1,9655
9.4.2020 21:00;2020;4;9;21;0;0;0,9757
9.4.2020 22:00;2020;4;9;22;0;0;1,3225
9.4.2020 23:00;2020;4;9;23;0;0;0,5487
10.4.2020 0:00;2020;4;10;0;0;0;0,5032
10.4.2020 1:00;2020;4;10;1;0;0;0,4248
10.4.2020 2:00;2020;4;10;2;0;0;-0,4667
10.4.2020 3:00;2020;4;10;3;0;0;-0,5962
10.4.2020 4:00;2020;4;10;4;0;0;-1,5045
10.4.2020 5:00;2020;4;10;5;0;0;-1,543
10.4.2020 6:00;2020;4;10;6;0;0;-1,1935
10.4.2020 7:00;2020;4;10;7;0;0;-0,3078
10.4.2020 8:00;2020;4;10;8;0;0;0,6069
10.4.2020 9:00;2020;4;10;9;0;0;2,6345
10.4.2020 10:00;2020;4;10;10;0;0;3,8138
10.4.2020 11:00;2020;4;10;11;0;0;4,544
10.4.2020 12:00;2020;4;10;12;0;0;5,3857
10.4.2020 13:00;2020;4;10;13;0;0;4,6898
10.4.2020 14:00;2020;4;10;14;0;0;5,0765
10.4.2020 15:00;2020;4;10;15;0;0;4,3245
10.4.2020 16:00;2020;4;10;16;0;0;0,6837
10.4.2020 17:00;2020;4;10;17;0;0;0,3505
10.4.2020 18:00;2020;4;10;18;0;0;0,3443
10.4.2020 19:00;2020;4;10;19;0;0;-0,4385
10.4.2020 20:00;2020;4;10;20;0;0;-1,9615
10.4.2020 21:00;2020;4;10;21;0;0;-2,7635
10.4.2020 22:00;2020;4;10;22;0;0;-2,9723
10.4.2020 23:00;2020;4;10;23;0;0;-2,868
11.4.2020 0:00;2020;4;11;0;0;0;-2,4585
11.4.2020 1:00;2020;4;11;1;0;0;-2,0672
11.4.2020 2:00;2020;4;11;2;0;0;-2,4175
11.4.2020 3:00;2020;4;11;3;0;0;-2,9572
11.4.2020 4:00;2020;4;11;4;0;0;-3,2215
11.4.2020 5:00;2020;4;11;5;0;0;-2,6745
11.4.2020 6:00;2020;4;11;6;0;0;-1,9898
11.4.2020 7:00;2020;4;11;7;0;0;-1,0485
11.4.2020 8:00;2020;4;11;8;0;0;0,6023
11.4.2020 9:00;2020;4;11;9;0;0;2,5573
11.4.2020 10:00;2020;4;11;10;0;0;3,6873
11.4.2020 11:00;2020;4;11;11;0;0;3,8487
11.4.2020 12:00;2020;4;11;12;0;0;4,669
11.4.2020 13:00;2020;4;11;13;0;0;5,8678
11.4.2020 14:00;2020;4;11;14;0;0;6,4877
11.4.2020 15:00;2020;4;11;15;0;0;7,1343
11.4.2020 16:00;2020;4;11;16;0;0;5,748
11.4.2020 17:00;2020;4;11;17;0;0;4,9872
11.4.2020 18:00;2020;4;11;18;0;0;3,5747
11.4.2020 19:00;2020;4;11;19;0;0;0,9655
11.4.2020 20:00;2020;4;11;20;0;0;-0,7523
11.4.2020 21:00;2020;4;11;21;0;0;-1,306
11.4.2020 22:00;2020;4;11;22;0;0;-1,6663
11.4.2020 23:00;2020;4;11;23;0;0;-2,298
12.4.2020 0:00;2020;4;12;0;0;0;-2,9417
12.4.2020 1:00;2020;4;12;1;0;0;-3,0495
12.4.2020 2:00;2020;4;12;2;0;0;-2,5025
12.4.2020 3:00;2020;4;12;3;0;0;-2,1605
12.4.2020 4:00;2020;4;12;4;0;0;-1,6617
12.4.2020 5:00;2020;4;12;5;0;0;-1,3623
12.4.2020 6:00;2020;4;12;6;0;0;-1,0865
12.4.2020 7:00;2020;4;12;7;0;0;-0,2878
12.4.2020 8:00;2020;4;12;8;0;0;0,3975
12.4.2020 9:00;2020;4;12;9;0;0;0,6975
12.4.2020 10:00;2020;4;12;10;0;0;1,0802
12.4.2020 11:00;2020;4;12;11;0;0;1,3533
12.4.2020 12:00;2020;4;12;12;0;0;1,4983
12.4.2020 13:00;2020;4;12;13;0;0;1,8402
12.4.2020 14:00;2020;4;12;14;0;0;2,3277
12.4.2020 15:00;2020;4;12;15;0;0;2,906
12.4.2020 16:00;2020;4;12;16;0;0;3,5792
12.4.2020 17:00;2020;4;12;17;0;0;4,1245
12.4.2020 18:00;2020;4;12;18;0;0;4,5742
12.4.2020 19:00;2020;4;12;19;0;0;4,9567
12.4.2020 20:00;2020;4;12;20;0;0;5,2153
12.4.2020 21:00;2020;4;12;21;0;0;4,9552
12.4.2020 22:00;2020;4;12;22;0;0;5,0667
12.4.2020 23:00;2020;4;12;23;0;0;5,0347
13.4.2020 0:00;2020;4;13;0;0;0;4,9068
13.4.2020 1:00;2020;4;13;1;0;0;3,8308
13.4.2020 2:00;2020;4;13;2;0;0;2,1005
13.4.2020 3:00;2020;4;13;3;0;0;1,5517
13.4.2020 4:00;2020;4;13;4;0;0;0,6693
13.4.2020 5:00;2020;4;13;5;0;0;0,0562
13.4.2020 6:00;2020;4;13;6;0;0;-0,3875
13.4.2020 7:00;2020;4;13;7;0;0;-0,0618
13.4.2020 8:00;2020;4;13;8;0;0;0,8338
13.4.2020 9:00;2020;4;13;9;0;0;1,36
13.4.2020 10:00;2020;4;13;10;0;0;1,5357
13.4.2020 11:00;2020;4;13;11;0;0;2,8632
13.4.2020 12:00;2020;4;13;12;0;0;2,4038
13.4.2020 13:00;2020;4;13;13;0;0;2,6587
13.4.2020 14:00;2020;4;13;14;0;0;3,0158
13.4.2020 15:00;2020;4;13;15;0;0;2,6483
13.4.2020 16:00;2020;4;13;16;0;0;0,4322
13.4.2020 17:00;2020;4;13;17;0;0;0,4312
13.4.2020 18:00;2020;4;13;18;0;0;0,2268
13.4.2020 19:00;2020;4;13;19;0;0;-0,1138
13.4.2020 20:00;2020;4;13;20;0;0;-0,5752
13.4.2020 21:00;2020;4;13;21;0;0;-0,5433
13.4.2020 22:00;2020;4;13;22;0;0;-0,5883
13.4.2020 23:00;2020;4;13;23;0;0;-0,6582
14.4.2020 0:00;2020;4;14;0;0;0;-0,8463
14.4.2020 1:00;2020;4;14;1;0;0;-1,0507
14.4.2020 2:00;2020;4;14;2;0;0;-0,7618
14.4.2020 3:00;2020;4;14;3;0;0;-0,5333
14.4.2020 4:00;2020;4;14;4;0;0;-0,8807
14.4.2020 5:00;2020;4;14;5;0;0;-1,0443
14.4.2020 6:00;2020;4;14;6;0;0;-0,7778
14.4.2020 7:00;2020;4;14;7;0;0;-0,5375
14.4.2020 8:00;2020;4;14;8;0;0;-0,4223
14.4.2020 9:00;2020;4;14;9;0;0;0,0867
14.4.2020 10:00;2020;4;14;10;0;0;0,6488
14.4.2020 11:00;2020;4;14;11;0;0;1,8608
14.4.2020 12:00;2020;4;14;12;0;0;2,418
14.4.2020 13:00;2020;4;14;13;0;0;2,9072
14.4.2020 14:00;2020;4;14;14;0;0;4,2637
14.4.2020 15:00;2020;4;14;15;0;0;4,9948
14.4.2020 16:00;2020;4;14;16;0;0;3,457
14.4.2020 17:00;2020;4;14;17;0;0;3,133
14.4.2020 18:00;2020;4;14;18;0;0;2,2067
14.4.2020 19:00;2020;4;14;19;0;0;0,8355
14.4.2020 20:00;2020;4;14;20;0;0;0,3607
14.4.2020 21:00;2020;4;14;21;0;0;0,1015
14.4.2020 22:00;2020;4;14;22;0;0;-0,202
14.4.2020 23:00;2020;4;14;23;0;0;-0,4188
15.4.2020 0:00;2020;4;15;0;0;0;-0,5585
15.4.2020 1:00;2020;4;15;1;0;0;-1,1925
15.4.2020 2:00;2020;4;15;2;0;0;-1,1717
15.4.2020 3:00;2020;4;15;3;0;0;-1,385
15.4.2020 4:00;2020;4;15;4;0;0;-1,3333
15.4.2020 5:00;2020;4;15;5;0;0;-1,127
15.4.2020 6:00;2020;4;15;6;0;0;-0,8143
15.4.2020 7:00;2020;4;15;7;0;0;-0,2952
15.4.2020 8:00;2020;4;15;8;0;0;0,2737
15.4.2020 9:00;2020;4;15;9;0;0;0,591
15.4.2020 10:00;2020;4;15;10;0;0;1,3165
15.4.2020 11:00;2020;4;15;11;0;0;1,3607
15.4.2020 12:00;2020;4;15;12;0;0;1,8287
15.4.2020 13:00;2020;4;15;13;0;0;3,3887
15.4.2020 14:00;2020;4;15;14;0;0;3,8218
15.4.2020 15:00;2020;4;15;15;0;0;4,523
15.4.2020 16:00;2020;4;15;16;0;0;5,3057
15.4.2020 17:00;2020;4;15;17;0;0;5,2893
15.4.2020 18:00;2020;4;15;18;0;0;4,3207
15.4.2020 19:00;2020;4;15;19;0;0;2,2897
15.4.2020 20:00;2020;4;15;20;0;0;1,4327
15.4.2020 21:00;2020;4;15;21;0;0;1,1748
15.4.2020 22:00;2020;4;15;22;0;0;0,9048
15.4.2020 23:00;2020;4;15;23;0;0;1,2598
16.4.2020 0:00;2020;4;16;0;0;0;1,8157
16.4.2020 1:00;2020;4;16;1;0;0;1,5777
16.4.2020 2:00;2020;4;16;2;0;0;1,289
16.4.2020 3:00;2020;4;16;3;0;0;0,5117
16.4.2020 4:00;2020;4;16;4;0;0;0,5607
16.4.2020 5:00;2020;4;16;5;0;0;0,6048
16.4.2020 6:00;2020;4;16;6;0;0;0,651
16.4.2020 7:00;2020;4;16;7;0;0;0,7963
16.4.2020 8:00;2020;4;16;8;0;0;0,9318
16.4.2020 9:00;2020;4;16;9;0;0;1,406
16.4.2020 10:00;2020;4;16;10;0;0;2,355
16.4.2020 11:00;2020;4;16;11;0;0;4,1577
16.4.2020 12:00;2020;4;16;12;0;0;5,917
16.4.2020 13:00;2020;4;16;13;0;0;7,2082
16.4.2020 14:00;2020;4;16;14;0;0;3,7002
16.4.2020 15:00;2020;4;16;15;0;0;3,5263
16.4.2020 16:00;2020;4;16;16;0;0;4,5913
16.4.2020 17:00;2020;4;16;17;0;0;5,001
16.4.2020 18:00;2020;4;16;18;0;0;4,42
16.4.2020 19:00;2020;4;16;19;0;0;3,371
16.4.2020 20:00;2020;4;16;20;0;0;1,8687
16.4.2020 21:00;2020;4;16;21;0;0;1,4267
16.4.2020 22:00;2020;4;16;22;0;0;0,72
16.4.2020 23:00;2020;4;16;23;0;0;0,5262
17.4.2020 0:00;2020;4;17;0;0;0;0,0402
17.4.2020 1:00;2020;4;17;1;0;0;-0,0745
17.4.2020 2:00;2020;4;17;2;0;0;-0,1068
17.4.2020 3:00;2020;4;17;3;0;0;0,0175
17.4.2020 4:00;2020;4;17;4;0;0;0,1725
17.4.2020 5:00;2020;4;17;5;0;0;0,1858
17.4.2020 6:00;2020;4;17;6;0;0;0,7112
17.4.2020 7:00;2020;4;17;7;0;0;1,1852
17.4.2020 8:00;2020;4;17;8;0;0;2,212
17.4.2020 9:00;2020;4;17;9;0;0;3,4702
17.4.2020 10:00;2020;4;17;10;0;0;4,2953
17.4.2020 11:00;2020;4;17;11;0;0;4,3402
17.4.2020 12:00;2020;4;17;12;0;0;3,8892
17.4.2020 13:00;2020;4;17;13;0;0;3,7048
17.4.2020 14:00;2020;4;17;14;0;0;3,9795
17.4.2020 15:00;2020;4;17;15;0;0;3,8247
17.4.2020 16:00;2020;4;17;16;0;0;4,0575
17.4.2020 17:00;2020;4;17;17;0;0;3,7987
17.4.2020 18:00;2020;4;17;18;0;0;3,949
17.4.2020 19:00;2020;4;17;19;0;0;4,0267
17.4.2020 20:00;2020;4;17;20;0;0;3,2073
17.4.2020 21:00;2020;4;17;21;0;0;2,7877
17.4.2020 22:00;2020;4;17;22;0;0;2,759
17.4.2020 23:00;2020;4;17;23;0;0;2,0955
18.4.2020 0:00;2020;4;18;0;0;0;2,2955
18.4.2020 1:00;2020;4;18;1;0;0;2,0492
18.4.2020 2:00;2020;4;18;2;0;0;1,2665
18.4.2020 3:00;2020;4;18;3;0;0;1,4277
18.4.2020 4:00;2020;4;18;4;0;0;1,4198
18.4.2020 5:00;2020;4;18;5;0;0;1,5722
18.4.2020 6:00;2020;4;18;6;0;0;1,811
18.4.2020 7:00;2020;4;18;7;0;0;2,0822
18.4.2020 8:00;2020;4;18;8;0;0;2,7202
18.4.2020 9:00;2020;4;18;9;0;0;4,2085
18.4.2020 10:00;2020;4;18;10;0;0;5,6225
18.4.2020 11:00;2020;4;18;11;0;0;6,0292
18.4.2020 12:00;2020;4;18;12;0;0;6,6953
18.4.2020 13:00;2020;4;18;13;0;0;7,778
18.4.2020 14:00;2020;4;18;14;0;0;7,8112
18.4.2020 15:00;2020;4;18;15;0;0;6,756
18.4.2020 16:00;2020;4;18;16;0;0;5,6455
18.4.2020 17:00;2020;4;18;17;0;0;4,551
18.4.2020 18:00;2020;4;18;18;0;0;3,8832
18.4.2020 19:00;2020;4;18;19;0;0;3,192
18.4.2020 20:00;2020;4;18;20;0;0;2,469
18.4.2020 21:00;2020;4;18;21;0;0;2,3662
18.4.2020 22:00;2020;4;18;22;0;0;2,1362
18.4.2020 23:00;2020;4;18;23;0;0;1,898
19.4.2020 0:00;2020;4;19;0;0;0;1,4407
19.4.2020 1:00;2020;4;19;1;0;0;1,2327
19.4.2020 2:00;2020;4;19;2;0;0;0,3785
19.4.2020 3:00;2020;4;19;3;0;0;-0,7867
19.4.2020 4:00;2020;4;19;4;0;0;-1,2447
19.4.2020 5:00;2020;4;19;5;0;0;-1,074
19.4.2020 6:00;2020;4;19;6;0;0;0,6603
19.4.2020 7:00;2020;4;19;7;0;0;2,0427
19.4.2020 8:00;2020;4;19;8;0;0;4,111
19.4.2020 9:00;2020;4;19;9;0;0;5,2737
19.4.2020 10:00;2020;4;19;10;0;0;5,8733
19.4.2020 11:00;2020;4;19;11;0;0;6,3638
19.4.2020 12:00;2020;4;19;12;0;0;7,8143
19.4.2020 13:00;2020;4;19;13;0;0;9,5463
19.4.2020 14:00;2020;4;19;14;0;0;9,3173
19.4.2020 15:00;2020;4;19;15;0;0;8,9282
19.4.2020 16:00;2020;4;19;16;0;0;8,7575
19.4.2020 17:00;2020;4;19;17;0;0;8,7498
19.4.2020 18:00;2020;4;19;18;0;0;7,8418
19.4.2020 19:00;2020;4;19;19;0;0;7,0278
19.4.2020 20:00;2020;4;19;20;0;0;6,4795
19.4.2020 21:00;2020;4;19;21;0;0;6,1868
19.4.2020 22:00;2020;4;19;22;0;0;5,8745
19.4.2020 23:00;2020;4;19;23;0;0;5,1863
20.4.2020 0:00;2020;4;20;0;0;0;4,9455
20.4.2020 1:00;2020;4;20;1;0;0;4,6113
20.4.2020 2:00;2020;4;20;2;0;0;3,8685
20.4.2020 3:00;2020;4;20;3;0;0;2,5703
20.4.2020 4:00;2020;4;20;4;0;0;2,5573
20.4.2020 5:00;2020;4;20;5;0;0;3,1203
20.4.2020 6:00;2020;4;20;6;0;0;4,0183
20.4.2020 7:00;2020;4;20;7;0;0;5,2332
20.4.2020 8:00;2020;4;20;8;0;0;7,0725
20.4.2020 9:00;2020;4;20;9;0;0;8,0768
20.4.2020 10:00;2020;4;20;10;0;0;8,8942
20.4.2020 11:00;2020;4;20;11;0;0;9,9405
20.4.2020 12:00;2020;4;20;12;0;0;11,1668
20.4.2020 13:00;2020;4;20;13;0;0;12,416
20.4.2020 14:00;2020;4;20;14;0;0;12,8993
20.4.2020 15:00;2020;4;20;15;0;0;11,7262
20.4.2020 16:00;2020;4;20;16;0;0;10,44
20.4.2020 17:00;2020;4;20;17;0;0;9,6995
20.4.2020 18:00;2020;4;20;18;0;0;9,3038
20.4.2020 19:00;2020;4;20;19;0;0;8,312
20.4.2020 20:00;2020;4;20;20;0;0;7,39
20.4.2020 21:00;2020;4;20;21;0;0;5,95
20.4.2020 22:00;2020;4;20;22;0;0;4,0847
20.4.2020 23:00;2020;4;20;23;0;0;3,4612
21.4.2020 0:00;2020;4;21;0;0;0;3,156
21.4.2020 1:00;2020;4;21;1;0;0;2,5137
21.4.2020 2:00;2020;4;21;2;0;0;1,7667
21.4.2020 3:00;2020;4;21;3;0;0;1,1045
21.4.2020 4:00;2020;4;21;4;0;0;0,9222
21.4.2020 5:00;2020;4;21;5;0;0;0,763
21.4.2020 6:00;2020;4;21;6;0;0;1,8557
21.4.2020 7:00;2020;4;21;7;0;0;3,784
21.4.2020 8:00;2020;4;21;8;0;0;6,9317
21.4.2020 9:00;2020;4;21;9;0;0;10,0585
21.4.2020 10:00;2020;4;21;10;0;0;11,4577
21.4.2020 11:00;2020;4;21;11;0;0;12,2187
21.4.2020 12:00;2020;4;21;12;0;0;13,2638
21.4.2020 13:00;2020;4;21;13;0;0;15,5033
21.4.2020 14:00;2020;4;21;14;0;0;16,6052
21.4.2020 15:00;2020;4;21;15;0;0;16,9322
21.4.2020 16:00;2020;4;21;16;0;0;16,239
21.4.2020 17:00;2020;4;21;17;0;0;15,3939
21.4.2020 18:00;2020;4;21;18;0;0;14,426
21.4.2020 19:00;2020;4;21;19;0;0;12,3877
21.4.2020 20:00;2020;4;21;20;0;0;10,4062
21.4.2020 21:00;2020;4;21;21;0;0;8,5987
21.4.2020 22:00;2020;4;21;22;0;0;7,1383
21.4.2020 23:00;2020;4;21;23;0;0;6,1268
22.4.2020 0:00;2020;4;22;0;0;0;5,4362
22.4.2020 1:00;2020;4;22;1;0;0;4,2637
22.4.2020 2:00;2020;4;22;2;0;0;3,1893
22.4.2020 3:00;2020;4;22;3;0;0;2,4333
22.4.2020 4:00;2020;4;22;4;0;0;1,7122
22.4.2020 5:00;2020;4;22;5;0;0;1,1568
22.4.2020 6:00;2020;4;22;6;0;0;2,3073
22.4.2020 7:00;2020;4;22;7;0;0;3,7282
22.4.2020 8:00;2020;4;22;8;0;0;6,0547
22.4.2020 9:00;2020;4;22;9;0;0;8,683
22.4.2020 10:00;2020;4;22;10;0;0;10,0017
22.4.2020 11:00;2020;4;22;11;0;0;10,6953
22.4.2020 12:00;2020;4;22;12;0;0;11,5772
22.4.2020 13:00;2020;4;22;13;0;0;12,5461
22.4.2020 14:00;2020;4;22;14;0;0;12,733
22.4.2020 15:00;2020;4;22;15;0;0;11,9855
22.4.2020 16:00;2020;4;22;16;0;0;11,7188
22.4.2020 17:00;2020;4;22;17;0;0;11,2822
22.4.2020 18:00;2020;4;22;18;0;0;10,41
22.4.2020 19:00;2020;4;22;19;0;0;9,1193
22.4.2020 20:00;2020;4;22;20;0;0;5,7822
22.4.2020 21:00;2020;4;22;21;0;0;4,3387
22.4.2020 22:00;2020;4;22;22;0;0;3,643
22.4.2020 23:00;2020;4;22;23;0;0;3,4118
23.4.2020 0:00;2020;4;23;0;0;0;2,7688
23.4.2020 1:00;2020;4;23;1;0;0;2,1052
23.4.2020 2:00;2020;4;23;2;0;0;1,4368
23.4.2020 3:00;2020;4;23;3;0;0;0,674
23.4.2020 4:00;2020;4;23;4;0;0;0,1667
23.4.2020 5:00;2020;4;23;5;0;0;0,0298
23.4.2020 6:00;2020;4;23;6;0;0;1,6023
23.4.2020 7:00;2020;4;23;7;0;0;3,1533
23.4.2020 8:00;2020;4;23;8;0;0;5,5372
23.4.2020 9:00;2020;4;23;9;0;0;7,6102
23.4.2020 10:00;2020;4;23;10;0;0;8,9207
23.4.2020 11:00;2020;4;23;11;0;0;9,1445
23.4.2020 12:00;2020;4;23;12;0;0;10,2343
23.4.2020 13:00;2020;4;23;13;0;0;11,481
23.4.2020 14:00;2020;4;23;14;0;0;11,442
23.4.2020 15:00;2020;4;23;15;0;0;10,736
23.4.2020 16:00;2020;4;23;16;0;0;9,6257
23.4.2020 17:00;2020;4;23;17;0;0;9,1832
23.4.2020 18:00;2020;4;23;18;0;0;8,4462
23.4.2020 19:00;2020;4;23;19;0;0;6,8055
23.4.2020 20:00;2020;4;23;20;0;0;5,1253
23.4.2020 21:00;2020;4;23;21;0;0;4,322
23.4.2020 22:00;2020;4;23;22;0;0;4,5783
23.4.2020 23:00;2020;4;23;23;0;0;4,7987
24.4.2020 0:00;2020;4;24;0;0;0;4,3933
24.4.2020 1:00;2020;4;24;1;0;0;4,206
24.4.2020 2:00;2020;4;24;2;0;0;3,3597
24.4.2020 3:00;2020;4;24;3;0;0;3,3497
24.4.2020 4:00;2020;4;24;4;0;0;3,1802
24.4.2020 5:00;2020;4;24;5;0;0;3,3363
24.4.2020 6:00;2020;4;24;6;0;0;3,8882
24.4.2020 7:00;2020;4;24;7;0;0;4,6528
24.4.2020 8:00;2020;4;24;8;0;0;5,411
24.4.2020 9:00;2020;4;24;9;0;0;6,4443
24.4.2020 10:00;2020;4;24;10;0;0;6,797
24.4.2020 11:00;2020;4;24;11;0;0;5,7677
24.4.2020 12:00;2020;4;24;12;0;0;6,5462
24.4.2020 13:00;2020;4;24;13;0;0;8,0977
24.4.2020 14:00;2020;4;24;14;0;0;8,5043
24.4.2020 15:00;2020;4;24;15;0;0;8,9082
24.4.2020 16:00;2020;4;24;16;0;0;8,0288
24.4.2020 17:00;2020;4;24;17;0;0;7,0827
24.4.2020 18:00;2020;4;24;18;0;0;5,7533
24.4.2020 19:00;2020;4;24;19;0;0;3,247
24.4.2020 20:00;2020;4;24;20;0;0;1,2407
24.4.2020 21:00;2020;4;24;21;0;0;-0,2105
24.4.2020 22:00;2020;4;24;22;0;0;-1,2935
24.4.2020 23:00;2020;4;24;23;0;0;-2,416
25.4.2020 0:00;2020;4;25;0;0;0;-2,8812
25.4.2020 1:00;2020;4;25;1;0;0;-3,3445
25.4.2020 2:00;2020;4;25;2;0;0;-3,5585
25.4.2020 3:00;2020;4;25;3;0;0;-3,5665
25.4.2020 4:00;2020;4;25;4;0;0;-4,4018
25.4.2020 5:00;2020;4;25;5;0;0;-3,8585
25.4.2020 6:00;2020;4;25;6;0;0;-1,9693
25.4.2020 7:00;2020;4;25;7;0;0;0,077
25.4.2020 8:00;2020;4;25;8;0;0;2,3753
25.4.2020 9:00;2020;4;25;9;0;0;3,6348
25.4.2020 10:00;2020;4;25;10;0;0;5,5663
25.4.2020 11:00;2020;4;25;11;0;0;5,825
25.4.2020 12:00;2020;4;25;12;0;0;6,6927
25.4.2020 13:00;2020;4;25;13;0;0;7,7285
25.4.2020 14:00;2020;4;25;14;0;0;7,426
25.4.2020 15:00;2020;4;25;15;0;0;7,0292
25.4.2020 16:00;2020;4;25;16;0;0;6,2362
25.4.2020 17:00;2020;4;25;17;0;0;6,005
25.4.2020 18:00;2020;4;25;18;0;0;5,7423
25.4.2020 19:00;2020;4;25;19;0;0;4,179
25.4.2020 20:00;2020;4;25;20;0;0;2,1488
25.4.2020 21:00;2020;4;25;21;0;0;0,187
25.4.2020 22:00;2020;4;25;22;0;0;-0,4353
25.4.2020 23:00;2020;4;25;23;0;0;0,1508
26.4.2020 0:00;2020;4;26;0;0;0;0,6172
26.4.2020 1:00;2020;4;26;1;0;0;-0,3138
26.4.2020 2:00;2020;4;26;2;0;0;-0,6482
26.4.2020 3:00;2020;4;26;3;0;0;-1,1348
26.4.2020 4:00;2020;4;26;4;0;0;-1,1077
26.4.2020 5:00;2020;4;26;5;0;0;-0,9458
26.4.2020 6:00;2020;4;26;6;0;0;0,7905
26.4.2020 7:00;2020;4;26;7;0;0;2,7277
26.4.2020 8:00;2020;4;26;8;0;0;4,6455
26.4.2020 9:00;2020;4;26;9;0;0;5,7042
26.4.2020 10:00;2020;4;26;10;0;0;6,3572
26.4.2020 11:00;2020;4;26;11;0;0;6,4125
26.4.2020 12:00;2020;4;26;12;0;0;6,464
26.4.2020 13:00;2020;4;26;13;0;0;5,787
26.4.2020 14:00;2020;4;26;14;0;0;6,1065
26.4.2020 15:00;2020;4;26;15;0;0;5,6673
26.4.2020 16:00;2020;4;26;16;0;0;5,5283
26.4.2020 17:00;2020;4;26;17;0;0;5,112
26.4.2020 18:00;2020;4;26;18;0;0;4,4733
26.4.2020 19:00;2020;4;26;19;0;0;4,025
26.4.2020 20:00;2020;4;26;20;0;0;2,4728
26.4.2020 21:00;2020;4;26;21;0;0;0,6338
26.4.2020 22:00;2020;4;26;22;0;0;1,0935
26.4.2020 23:00;2020;4;26;23;0;0;0,5535
27.4.2020 0:00;2020;4;27;0;0;0;-0,474
27.4.2020 1:00;2020;4;27;1;0;0;-1,3957
27.4.2020 2:00;2020;4;27;2;0;0;-1,6938
27.4.2020 3:00;2020;4;27;3;0;0;-1,7022
27.4.2020 4:00;2020;4;27;4;0;0;-2,0528
27.4.2020 5:00;2020;4;27;5;0;0;-1,7043
27.4.2020 6:00;2020;4;27;6;0;0;-0,6005
27.4.2020 7:00;2020;4;27;7;0;0;1,144
27.4.2020 8:00;2020;4;27;8;0;0;3,0855
27.4.2020 9:00;2020;4;27;9;0;0;4,9953
27.4.2020 10:00;2020;4;27;10;0;0;6,0052
27.4.2020 11:00;2020;4;27;11;0;0;5,5082
27.4.2020 12:00;2020;4;27;12;0;0;5,8598
27.4.2020 13:00;2020;4;27;13;0;0;6,3062
27.4.2020 14:00;2020;4;27;14;0;0;6,541
27.4.2020 15:00;2020;4;27;15;0;0;5,9477
27.4.2020 16:00;2020;4;27;16;0;0;5,8997
27.4.2020 17:00;2020;4;27;17;0;0;5,9672
27.4.2020 18:00;2020;4;27;18;0;0;5,1722
27.4.2020 19:00;2020;4;27;19;0;0;4,3085
27.4.2020 20:00;2020;4;27;20;0;0;3,1298
27.4.2020 21:00;2020;4;27;21;0;0;2,4862
27.4.2020 22:00;2020;4;27;22;0;0;2,2503
27.4.2020 23:00;2020;4;27;23;0;0;1,8122
28.4.2020 0:00;2020;4;28;0;0;0;1,4075
28.4.2020 1:00;2020;4;28;1;0;0;1,252
28.4.2020 2:00;2020;4;28;2;0;0;0,5165
28.4.2020 3:00;2020;4;28;3;0;0;0,0607
28.4.2020 4:00;2020;4;28;4;0;0;0,1643
28.4.2020 5:00;2020;4;28;5;0;0;0,256
28.4.2020 6:00;2020;4;28;6;0;0;0,7803
28.4.2020 7:00;2020;4;28;7;0;0;1,9453
28.4.2020 8:00;2020;4;28;8;0;0;4,3468
28.4.2020 9:00;2020;4;28;9;0;0;4,7582
28.4.2020 10:00;2020;4;28;10;0;0;4,7237
28.4.2020 11:00;2020;4;28;11;0;0;4,8287
28.4.2020 12:00;2020;4;28;12;0;0;4,8543
28.4.2020 13:00;2020;4;28;13;0;0;4,1895
28.4.2020 14:00;2020;4;28;14;0;0;4,71
28.4.2020 15:00;2020;4;28;15;0;0;5,1363
28.4.2020 16:00;2020;4;28;16;0;0;4,7698
28.4.2020 17:00;2020;4;28;17;0;0;3,9952
28.4.2020 18:00;2020;4;28;18;0;0;2,4798
28.4.2020 19:00;2020;4;28;19;0;0;1,297
28.4.2020 20:00;2020;4;28;20;0;0;0,4088
28.4.2020 21:00;2020;4;28;21;0;0;-0,2555
28.4.2020 22:00;2020;4;28;22;0;0;-0,6455
28.4.2020 23:00;2020;4;28;23;0;0;-0,8477
29.4.2020 0:00;2020;4;29;0;0;0;-0,4283
29.4.2020 1:00;2020;4;29;1;0;0;0,0272
29.4.2020 2:00;2020;4;29;2;0;0;0,096
29.4.2020 3:00;2020;4;29;3;0;0;-0,041
29.4.2020 4:00;2020;4;29;4;0;0;-0,135
29.4.2020 5:00;2020;4;29;5;0;0;-0,1073
29.4.2020 6:00;2020;4;29;6;0;0;0,3088
29.4.2020 7:00;2020;4;29;7;0;0;0,8832
29.4.2020 8:00;2020;4;29;8;0;0;1,4958
29.4.2020 9:00;2020;4;29;9;0;0;2,5407
29.4.2020 10:00;2020;4;29;10;0;0;3,8483
